INDEX,CUSTOMER_ID,PROD_ECOLOGICAL,PROD_MEAT_SUBST,PROD_FAIRTRADE,PROD_REFORM,GREEN_ENERGY,FREQUENTING_NATURE,ENVIR_CHARITY,NATURE_CHARITY,AGE_GROUP,INCOME_LEVEL,EDUCATION,TOTAL_USAGE_YEAR1,TOTAL_USAGE_YEAR2,ENERGY_SAVING,COST_TO_SERVE,NUMBER_OF_QUESTIONS_ANSWERED_YES,NUMBER_OF_QUESTIONS_ANSWERED_CAT,LIFESTYLE_CLUSTER,ENGAGEMENT_CLUSTER,HAS_EV,HAS_PV,RATE_ID,RATE_DESCRIPTION,OFFER_ID,OFFER_DESC
126,127,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,11840.13327,12572.21046,6.18301478,161.313539,0,ONE OR LESS,1,CLUSTER1,0,1,12,Peak/Off-Peak 36kW,NONE,
127,128,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,7390.651334,10906.80454,47.57568781,90.245655,2,TWO OR THREE,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
128,129,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,8421.909213,9944.775856,18.08220208,109.896687,1,ONE OR LESS,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
129,130,0,1,0,1,1,1,0,0,<20,40000-55000,Less than 9th grade,9451.487009,8939.397513,-5.418083901,128.402195,4,FOUR OR MORE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
130,131,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10486.86463,9994.181596,-4.698096632,144.571907,0,ONE OR LESS,1,OTHER,1,1,8,Fixed Price 3kW,NONE,
131,132,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7068.339225,7356.01026,4.069853269,84.211632,2,TWO OR THREE,1,OTHER,0,0,9,Peak/Off-Peak 30kW,NONE,
132,133,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,12882.72927,16675.70828,29.44235597,170.991042,0,ONE OR LESS,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
133,134,0,0,1,0,1,0,0,0,<20,40000-55000,Less than 9th grade,13901.08037,15361.91985,10.50881975,178.160231,2,TWO OR THREE,1,CLUSTER1,0,0,10,Peak/Off-Peak 9kW,NONE,
134,135,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,11126.74995,14350.9416,28.97693994,153.11051,0,ONE OR LESS,1,CLUSTER3,0,1,13,Peak/Off-Peak 18kW,NONE,
135,136,0,1,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,8313.574583,7475.845271,-10.07664397,107.853118,3,TWO OR THREE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
136,137,0,1,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,6353.137799,5702.922608,-10.23455199,71.646453,3,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
137,138,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,13486.8602,17770.49358,31.76153172,175.487918,0,ONE OR LESS,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
138,139,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,9662.454164,9127.430386,-5.537141692,131.921314,0,ONE OR LESS,1,OTHER,0,1,2,Peak/Off-Peak 24kW,NONE,
139,140,0,0,1,0,0,0,0,0,<20,0-40000,Less than 9th grade,4504.471539,5219.696257,15.87810494,49.778867,1,ONE OR LESS,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
140,141,0,0,1,0,1,0,0,0,<20,40000-55000,Less than 9th grade,14640.68058,16782.15427,14.62687256,182.203701,2,TWO OR THREE,1,CLUSTER1,0,0,15,Fixed Price 24kW,NONE,
141,142,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,6961.484049,7397.704026,6.266192294,82.249715,1,ONE OR LESS,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
142,143,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,7297.048377,7401.058736,1.425375763,88.478447,0,ONE OR LESS,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
143,144,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,8061.059586,6659.070764,-17.39211585,103.05062,0,ONE OR LESS,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
144,145,0,1,0,1,1,1,0,0,<20,55000-75000,Less than 9th grade,10338.16551,10387.82884,0.480388227,142.425436,4,FOUR OR MORE,1,OTHER,0,1,6,Peak/Off-Peak 15kW,NONE,
145,146,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,9594.023484,13488.64438,40.59423976,130.791686,2,TWO OR THREE,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
146,147,0,0,0,1,1,0,0,0,<20,55000-75000,Less than 9th grade,10003.71502,5903.318559,-40.98873721,137.37729,2,TWO OR THREE,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
147,148,0,1,0,1,1,0,0,0,<20,55000-75000,Less than 9th grade,10924.68866,10676.7191,-2.269808941,150.536628,3,TWO OR THREE,1,OTHER,0,1,9,Peak/Off-Peak 30kW,NONE,
148,149,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,8935.650887,10775.54658,20.59050556,119.374002,2,TWO OR THREE,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
149,150,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10017.45261,15367.02738,53.40254632,137.590566,0,ONE OR LESS,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
150,151,0,0,0,0,0,1,0,0,<20,40000-55000,Less than 9th grade,5082.687896,5655.983551,11.27937947,54.563189,1,ONE OR LESS,1,OTHER,0,1,3,Peak/Off-Peak 6kW,NONE,
151,152,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,6306.887132,6629.119364,5.109211966,70.890006,2,TWO OR THREE,1,OTHER,0,0,1,Fixed Price 6kW,NONE,
152,153,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,7332.710399,8671.309194,18.25517063,89.150539,0,ONE OR LESS,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
153,154,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,8410.131466,8630.446966,2.619643948,109.675123,2,TWO OR THREE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
154,155,0,0,0,0,0,0,0,0,<20,55000-75000,Less than 9th grade,6904.8522,7701.192372,11.53305167,81.219685,0,ONE OR LESS,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
155,156,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,7916.123383,8837.539353,11.63973735,100.278445,0,ONE OR LESS,1,OTHER,0,1,7,Fixed Price 18kW,NONE,
156,157,0,0,0,0,0,1,0,0,<20,40000-55000,Less than 9th grade,8915.256551,9991.213956,12.06872061,119.005952,1,ONE OR LESS,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
157,158,0,0,1,0,1,1,0,0,<20,55000-75000,Less than 9th grade,15028.42191,18285.35282,21.67180912,183.994835,3,TWO OR THREE,1,CLUSTER3,0,1,9,Peak/Off-Peak 30kW,NONE,
158,159,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6887.502041,5669.633243,-17.68230036,80.905574,0,ONE OR LESS,1,CLUSTER4,0,1,3,Peak/Off-Peak 6kW,NONE,
159,160,0,0,0,0,0,0,0,0,<20,40000-55000,Less than 9th grade,3498.817109,3029.385674,-13.4168612,45.672833,0,ONE OR LESS,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
160,161,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,11835.82613,13944.90476,17.81944587,161.26804,2,TWO OR THREE,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
161,162,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10312.48163,12521.92871,21.42497955,142.048534,0,ONE OR LESS,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
162,163,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,12701.67038,9572.2685,-24.63771918,169.492878,0,ONE OR LESS,1,CLUSTER6,0,1,11,Fixed Price 36kW,NONE,
163,164,1,0,0,1,1,0,0,0,<20,55000-75000,Less than 9th grade,8345.928554,4708.286918,-43.58582287,108.464691,3,TWO OR THREE,1,CLUSTER4,1,0,1,Fixed Price 6kW,NONE,
164,165,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,17279.38798,22951.79282,32.82757958,191.060019,1,ONE OR LESS,1,CLUSTER3,0,0,2,Peak/Off-Peak 24kW,NONE,
165,166,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,17789.78541,22602.89528,27.05546896,192.076041,0,ONE OR LESS,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
166,167,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,5786.795998,5454.470731,-5.742819811,63.013526,0,ONE OR LESS,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
167,168,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,11349.75596,7198.653928,-36.57437258,155.821311,0,ONE OR LESS,1,CLUSTER4,0,1,1,Fixed Price 6kW,NONE,
168,169,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,5304.597704,7530.120097,41.9545933,56.923363,2,TWO OR THREE,1,CLUSTER3,1,0,13,Peak/Off-Peak 18kW,NONE,
169,170,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,33716.1238,33919.73403,0.603895724,197.681113,0,ONE OR LESS,1,CLUSTER1,0,1,15,Fixed Price 24kW,NONE,
170,171,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,10179.23212,8377.859172,-17.69655045,140.06424,2,TWO OR THREE,1,CLUSTER4,0,1,8,Fixed Price 3kW,NONE,
171,172,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,7412.036326,8233.140627,11.07798539,90.650747,0,ONE OR LESS,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
172,173,0,0,0,0,1,0,0,0,<20,0-40000,Less than 9th grade,6802.01592,8501.025976,24.97803704,79.368524,1,ONE OR LESS,1,CLUSTER3,0,1,4,Fixed Price 30kW,NONE,
173,174,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10141.19239,13529.00242,33.40642697,139.488924,0,ONE OR LESS,1,CLUSTER3,0,1,2,Peak/Off-Peak 24kW,NONE,
174,175,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,5248.786455,4222.513035,-19.55258475,56.302649,0,ONE OR LESS,1,CLUSTER4,0,0,15,Fixed Price 24kW,NONE,
175,176,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,6025.310679,6987.06447,15.96189545,66.473425,1,ONE OR LESS,1,OTHER,1,0,5,Fixed Price 9kW,NONE,
176,177,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,8239.009765,9745.088508,18.27985141,106.439973,1,ONE OR LESS,1,CLUSTER3,0,0,4,Fixed Price 30kW,NONE,
177,178,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7767.032701,8987.309669,15.71098018,97.422938,1,ONE OR LESS,1,OTHER,1,0,16,Peak/Off-Peak 12kW,NONE,
178,179,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,7828.053331,10252.5426,30.97180316,98.591686,2,TWO OR THREE,1,CLUSTER3,0,0,14,Fixed Price 12kW,NONE,
179,180,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,11575.00637,14311.13066,23.6382098,158.423046,2,TWO OR THREE,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
180,181,0,0,1,0,1,1,0,0,<20,55000-75000,Less than 9th grade,8354.745076,8953.564169,7.167413099,108.631166,3,TWO OR THREE,1,OTHER,0,0,16,Peak/Off-Peak 12kW,NONE,
181,182,0,1,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,9725.042463,8673.983168,-10.80776047,132.944295,3,TWO OR THREE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
182,183,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,11546.26725,16929.86435,46.62629908,158.098635,2,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
183,184,0,0,0,0,0,0,0,0,<20,40000-55000,Less than 9th grade,5111.476366,4365.724876,-14.5897474,54.853031,0,ONE OR LESS,1,CLUSTER4,0,1,3,Peak/Off-Peak 6kW,NONE,
184,185,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,10312.70204,12420.70903,20.44087943,142.051776,2,TWO OR THREE,1,CLUSTER3,0,1,4,Fixed Price 30kW,NONE,
185,186,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,5807.515439,7490.805166,28.98467933,63.303024,0,ONE OR LESS,1,CLUSTER3,0,0,4,Fixed Price 30kW,NONE,
186,187,0,0,1,0,1,1,0,0,<20,55000-75000,Less than 9th grade,13665.32033,17245.04969,26.19572226,176.677929,3,TWO OR THREE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
187,188,0,0,0,0,0,0,0,0,<20,40000-55000,Less than 9th grade,19956.06482,21147.33156,5.969447137,194.928548,0,ONE OR LESS,1,CLUSTER1,0,0,1,Fixed Price 6kW,NONE,
188,189,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,8323.646678,10952.91707,31.58796251,108.043615,1,ONE OR LESS,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
189,190,0,0,1,0,1,0,0,0,<20,40000-55000,Less than 9th grade,16329.96644,15791.69167,-3.296239291,188.669009,2,TWO OR THREE,1,CLUSTER1,0,1,13,Peak/Off-Peak 18kW,NONE,
190,191,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,9307.95117,7108.767766,-23.62693319,125.947757,2,TWO OR THREE,1,CLUSTER4,0,0,8,Fixed Price 3kW,NONE,
191,192,0,0,1,0,1,0,0,0,<20,40000-55000,Less than 9th grade,15098.89843,14555.87781,-3.596425412,184.298516,2,TWO OR THREE,1,CLUSTER1,0,0,8,Fixed Price 3kW,NONE,
192,193,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,11978.35688,13159.12266,9.857493743,162.748494,1,ONE OR LESS,1,CLUSTER1,0,1,10,Peak/Off-Peak 9kW,NONE,
193,194,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,9501.975118,4951.541264,-47.88934719,129.254147,0,ONE OR LESS,1,CLUSTER4,0,0,6,Peak/Off-Peak 15kW,NONE,
194,195,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,13790.7789,21124.8529,53.18099908,177.479162,1,ONE OR LESS,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
195,196,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,13039.18106,10614.84172,-18.59272702,172.228067,2,TWO OR THREE,1,CLUSTER6,0,0,16,Peak/Off-Peak 12kW,NONE,
196,197,0,1,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,4883.409052,4812.476449,-1.452522249,52.691678,1,ONE OR LESS,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
197,198,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10374.72655,11648.05188,12.27333871,142.958835,0,ONE OR LESS,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
198,199,0,0,0,1,1,0,0,0,<20,40000-55000,Less than 9th grade,10264.73417,13443.56432,30.96846053,141.343061,2,TWO OR THREE,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
199,200,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7394.093233,7301.150149,-1.256990967,90.310823,2,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
200,201,0,0,0,0,1,0,0,0,<20,0-40000,Less than 9th grade,7125.523953,6583.063214,-7.612924223,85.270542,1,ONE OR LESS,1,OTHER,1,1,4,Fixed Price 30kW,NONE,
201,202,0,0,0,0,0,1,0,0,<20,40000-55000,Less than 9th grade,9307.444163,10382.864,11.55440546,125.939004,1,ONE OR LESS,1,OTHER,1,0,3,Peak/Off-Peak 6kW,NONE,
202,203,0,1,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,8733.017597,8147.652253,-6.702898941,115.684565,3,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
203,204,0,0,0,0,0,0,0,0,<20,55000-75000,Less than 9th grade,5259.305546,6557.611887,24.68588922,56.418255,0,ONE OR LESS,1,CLUSTER3,0,1,7,Fixed Price 18kW,NONE,
204,205,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,7300.654787,10607.88449,45.30045317,88.546342,2,TWO OR THREE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
205,206,0,1,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,6895.921177,6884.72331,-0.162383918,81.057908,3,TWO OR THREE,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
206,207,0,1,0,1,1,1,0,0,<20,55000-75000,Less than 9th grade,9990.179809,9748.810808,-2.41606263,137.166665,4,FOUR OR MORE,1,OTHER,0,1,6,Peak/Off-Peak 15kW,NONE,
207,208,0,1,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,5722.30223,6189.605639,8.16635316,62.126425,1,ONE OR LESS,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
208,209,0,0,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,20787.69075,26027.11498,25.20445533,195.588664,1,ONE OR LESS,1,CLUSTER3,1,0,9,Peak/Off-Peak 30kW,NONE,
209,210,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,12186.67359,18351.01765,50.58266322,164.820281,0,ONE OR LESS,1,CLUSTER3,1,0,12,Peak/Off-Peak 36kW,NONE,
210,211,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,15670.82713,15964.1274,1.87163235,186.535865,0,ONE OR LESS,1,CLUSTER1,0,0,16,Peak/Off-Peak 12kW,NONE,
211,212,0,1,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,8490.479515,7330.268641,-13.6648451,111.183436,3,TWO OR THREE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
212,213,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,8297.454646,7540.768893,-9.119492486,107.548036,2,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
213,214,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7097.704109,4606.914972,-35.09288495,84.75466,1,ONE OR LESS,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
214,215,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,8094.244286,6836.85513,-15.53436135,103.684151,0,ONE OR LESS,1,CLUSTER4,0,0,8,Fixed Price 3kW,NONE,
215,216,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,6336.882389,8089.09655,27.65104437,71.379656,2,TWO OR THREE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
216,217,0,0,1,0,1,0,0,0,<20,55000-75000,Less than 9th grade,15488.4101,12630.99537,-18.44872851,185.864363,2,TWO OR THREE,1,CLUSTER6,0,1,5,Fixed Price 9kW,NONE,
217,218,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,12336.83776,13575.70148,10.04198762,166.247563,0,ONE OR LESS,1,CLUSTER1,0,0,7,Fixed Price 18kW,NONE,
218,219,0,0,0,0,0,1,0,0,<20,55000-75000,Less than 9th grade,16924.02055,22847.22029,34.99877421,190.24812,1,ONE OR LESS,1,CLUSTER3,0,1,9,Peak/Off-Peak 30kW,NONE,
219,220,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10472.64145,12066.57614,15.21998722,144.369231,0,ONE OR LESS,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
220,221,0,0,1,0,1,0,0,0,<20,55000-75000,Less than 9th grade,8399.346965,10271.10334,22.28454644,109.472109,2,TWO OR THREE,1,CLUSTER3,0,0,12,Peak/Off-Peak 36kW,NONE,
221,222,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,8632.558871,6093.762584,-29.40954501,113.830459,0,ONE OR LESS,1,CLUSTER4,0,0,8,Fixed Price 3kW,NONE,
222,223,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6954.008007,6416.809366,-7.725021893,82.113333,0,ONE OR LESS,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
223,224,0,0,0,0,0,0,0,0,<20,55000-75000,Less than 9th grade,18163.35618,17134.42293,-5.664885057,192.720881,0,ONE OR LESS,1,CLUSTER1,1,0,3,Peak/Off-Peak 6kW,NONE,
224,225,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,12490.91067,14834.81955,18.76491588,167.655883,0,ONE OR LESS,1,CLUSTER3,0,0,2,Peak/Off-Peak 24kW,NONE,
225,226,0,1,0,0,1,0,0,0,<20,40000-55000,Less than 9th grade,8325.841064,6947.002755,-16.5609492,108.085106,2,TWO OR THREE,1,CLUSTER4,0,0,8,Fixed Price 3kW,NONE,
226,227,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6241.226458,4980.509801,-20.19982235,69.830468,0,ONE OR LESS,1,CLUSTER4,1,0,4,Fixed Price 30kW,NONE,
227,228,0,0,1,0,1,1,0,0,<20,55000-75000,Less than 9th grade,12904.61577,16451.85774,27.48816418,171.167261,3,TWO OR THREE,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
228,229,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,9596.084619,14937.10219,55.65830006,130.825879,2,TWO OR THREE,1,CLUSTER3,0,1,3,Peak/Off-Peak 6kW,NONE,
229,230,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6957.014759,5702.124697,-18.03776628,82.168169,0,ONE OR LESS,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
230,231,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,9789.434461,8238.316308,-15.84481881,133.986431,0,ONE OR LESS,1,CLUSTER4,1,0,15,Fixed Price 24kW,NONE,
231,232,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,9917.902369,10306.72366,3.920398453,136.033755,0,ONE OR LESS,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
232,233,0,0,1,0,1,0,0,0,<20,55000-75000,Less than 9th grade,16261.47031,14695.88939,-9.627548371,188.467202,2,TWO OR THREE,1,CLUSTER1,0,0,10,Peak/Off-Peak 9kW,NONE,
233,234,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,10365.89341,8839.000301,-14.72997115,142.830302,0,ONE OR LESS,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
234,235,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6785.538302,7510.679491,10.68656836,79.074372,0,ONE OR LESS,1,OTHER,1,1,8,Fixed Price 3kW,NONE,
235,236,0,0,0,0,1,1,0,0,<20,40000-55000,Less than 9th grade,10029.1289,11518.27078,14.84816772,137.771447,2,TWO OR THREE,1,OTHER,0,0,16,Peak/Off-Peak 12kW,NONE,
236,237,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,6885.297794,4558.544686,-33.79306426,80.865719,0,ONE OR LESS,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
237,238,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,17422.09773,17432.32717,0.058715318,191.361029,0,ONE OR LESS,1,CLUSTER1,0,0,7,Fixed Price 18kW,NONE,
238,239,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,6766.883145,8803.454163,30.09614581,78.742209,2,TWO OR THREE,1,CLUSTER3,0,0,8,Fixed Price 3kW,NONE,
239,240,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7574.93251,9122.121401,20.42511783,93.749457,1,ONE OR LESS,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
240,241,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,9481.074379,13811.96838,45.67935898,128.902194,2,TWO OR THREE,1,CLUSTER3,0,1,4,Fixed Price 30kW,NONE,
241,242,0,0,0,0,0,1,0,0,<20,40000-55000,Less than 9th grade,9105.484382,10323.79457,13.37996022,122.408041,1,ONE OR LESS,1,OTHER,1,0,15,Fixed Price 24kW,NONE,
242,243,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,11467.61676,14670.07205,27.92607529,157.199586,0,ONE OR LESS,1,CLUSTER3,1,1,5,Fixed Price 9kW,NONE,
243,244,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,9814.70634,9647.795781,-1.700616944,134.392545,0,ONE OR LESS,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
244,245,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,11062.46764,12064.31482,9.056272186,152.30387,0,ONE OR LESS,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
245,246,0,1,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,9533.806873,8414.649472,-11.73883021,129.788166,3,TWO OR THREE,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
246,247,0,0,0,0,0,1,0,0,<20,40000-55000,Less than 9th grade,8540.094295,9524.990431,11.5326143,112.110865,1,ONE OR LESS,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
247,248,0,0,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,12672.34439,13300.53489,4.957176673,169.243344,2,TWO OR THREE,1,CLUSTER1,0,0,13,Peak/Off-Peak 18kW,NONE,
248,249,0,0,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7071.517729,9196.913182,30.05571837,84.270334,1,ONE OR LESS,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
249,250,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,17090.77652,13601.08213,-20.41858301,190.640555,0,ONE OR LESS,1,CLUSTER6,0,1,1,Fixed Price 6kW,NONE,
250,251,0,1,1,0,1,0,0,0,<20,Above 100000,Less than 9th grade,8681.597761,8716.943669,0.407135979,114.737467,3,TWO OR THREE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
251,252,0,1,0,0,1,0,0,0,<20,55000-75000,Less than 9th grade,7840.392586,7701.307155,-1.773960034,98.828044,2,TWO OR THREE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
252,253,0,1,0,0,1,1,0,0,<20,55000-75000,Less than 9th grade,9172.066216,8527.822908,-7.023971402,123.581726,3,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
253,254,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,8543.200405,6804.963162,-20.34644115,112.16882,0,ONE OR LESS,1,CLUSTER4,1,0,13,Peak/Off-Peak 18kW,NONE,
254,255,0,0,0,0,0,0,0,0,<20,0-40000,Less than 9th grade,14774.44174,11998.31857,-18.79003768,182.845276,0,ONE OR LESS,1,CLUSTER6,0,0,12,Peak/Off-Peak 36kW,NONE,
255,256,0,0,0,1,1,1,0,0,<20,Above 100000,Less than 9th grade,9345.160328,9861.195925,5.521955524,126.588545,3,TWO OR THREE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
